,N,F0,m,d_ms,d0,v0,prob,collision
5317,5.0,-2153.0,1697.0,1053.0,5.0,137.0,0.5,0.0
5318,6.0,-2670.0,1363.0,826.0,2.0,152.0,0.5,1.0
5319,6.0,-1078.0,1251.0,885.0,3.0,141.0,0.5,1.0
5320,6.0,-1636.0,1469.0,1111.0,5.0,119.0,0.5,0.0
5323,4.0,-4489.0,1374.0,1136.0,3.0,91.0,0.5,0.0
5325,8.0,-114.0,1747.0,665.0,3.0,147.0,0.5,1.0
5326,3.0,-411.0,1171.0,1050.0,5.0,127.0,0.5,0.0
5328,10.0,-3544.0,1234.0,1406.0,4.0,136.0,0.5,1.0
5329,11.0,-1217.0,1572.0,838.0,4.0,73.0,0.5,0.0
5330,11.0,-2980.0,1291.0,704.0,5.0,146.0,0.5,0.0
5331,11.0,-3984.0,1743.0,989.0,5.0,115.0,0.5,0.0
5332,11.0,-2679.0,1787.0,898.0,5.0,133.0,0.5,0.0
5333,11.0,-3783.0,1862.0,1238.0,2.0,65.0,0.5,1.0
5335,11.0,-4682.0,1477.0,1213.0,3.0,118.0,0.5,1.0
5336,9.0,-4864.0,1058.0,1406.0,2.0,104.0,0.5,1.0
5337,11.0,-657.0,1652.0,1147.0,4.0,120.0,0.5,0.0
5338,8.0,-3403.0,1545.0,1153.0,5.0,61.0,0.5,0.0
5339,6.0,-215.0,1565.0,571.0,2.0,137.0,0.5,1.0
5341,6.0,-3449.0,1063.0,1476.0,5.0,147.0,0.5,0.0
5343,6.0,-2789.0,1644.0,1180.0,3.0,154.0,0.5,0.0
5345,3.0,-3615.0,1083.0,901.0,5.0,122.0,0.5,0.0
5349,10.0,-729.0,1978.0,1290.0,4.0,91.0,0.5,0.0
5350,7.0,-4683.0,1152.0,1109.0,5.0,111.0,0.5,0.0
5352,8.0,-1444.0,1541.0,841.0,5.0,136.0,0.5,0.0
5354,9.0,-2940.0,1401.0,1132.0,4.0,80.0,0.5,0.0
5357,8.0,-2438.0,1986.0,1016.0,4.0,116.0,0.5,0.0
5359,8.0,-4616.0,1810.0,1039.0,2.0,107.0,0.5,1.0
5361,5.0,-4652.0,1280.0,967.0,5.0,139.0,0.5,0.0
5362,3.0,-2352.0,1525.0,696.0,2.0,124.0,0.5,1.0
5363,6.0,-1957.0,1525.0,530.0,5.0,122.0,0.5,0.0
5364,6.0,-2287.0,1824.0,1429.0,3.0,153.0,0.5,1.0
5365,11.0,-2198.0,1156.0,1311.0,2.0,154.0,0.5,1.0
5366,10.0,-917.0,1159.0,1459.0,2.0,119.0,0.5,1.0
5368,11.0,-3201.0,1866.0,529.0,5.0,157.0,0.5,0.0
5369,11.0,-1337.0,1809.0,683.0,5.0,144.0,0.5,0.0
5373,10.0,-1841.0,1699.0,559.0,5.0,156.0,0.5,0.0
5374,10.0,-1001.0,1797.0,1014.0,4.0,99.0,0.5,0.0
5377,6.0,-2645.0,1355.0,790.0,4.0,91.0,0.5,0.0
5378,6.0,-1247.0,1048.0,1116.0,2.0,102.0,0.5,1.0
5380,4.0,-1653.0,1443.0,562.0,2.0,158.0,0.5,1.0
5382,3.0,-2879.0,1777.0,924.0,2.0,144.0,0.5,1.0
5383,8.0,-4590.0,1164.0,603.0,5.0,129.0,0.5,0.0
5384,9.0,-3901.0,1828.0,761.0,5.0,114.0,0.5,0.0
5385,4.0,-1124.0,1118.0,1047.0,3.0,110.0,0.5,0.0
5386,3.0,-3472.0,1547.0,604.0,3.0,135.0,0.5,1.0
5387,9.0,-3058.0,1069.0,922.0,5.0,140.0,0.5,0.0
5389,8.0,-2053.0,1767.0,1000.0,3.0,116.0,0.5,1.0
5391,4.0,-1432.0,1723.0,1095.0,2.0,111.0,0.5,1.0
5392,4.0,-3715.0,1204.0,879.0,4.0,133.0,0.5,0.0
5393,8.0,-2440.0,1760.0,1159.0,3.0,94.0,0.5,0.0
5394,7.0,-3728.0,1842.0,1234.0,5.0,87.0,0.5,0.0
5395,8.0,-928.0,1902.0,1461.0,3.0,123.0,0.5,0.0
5396,8.0,-4937.0,1925.0,621.0,5.0,127.0,0.5,0.0
5397,5.0,-3973.0,1611.0,1315.0,3.0,73.0,0.5,0.0
5398,4.0,-2908.0,1919.0,1260.0,5.0,72.0,0.5,0.0
5399,11.0,-4339.0,1627.0,508.0,5.0,134.0,0.5,0.0
5401,3.0,-1955.0,1822.0,1116.0,5.0,62.0,0.5,0.0
5402,8.0,-2095.0,1449.0,1025.0,3.0,154.0,0.5,1.0
5403,10.0,-2270.0,1964.0,1400.0,2.0,77.0,0.5,1.0
5404,9.0,-2784.0,1022.0,546.0,5.0,70.0,0.5,0.0
5406,11.0,-259.0,1282.0,865.0,2.0,152.0,0.5,1.0
5408,7.0,-2156.0,1805.0,1463.0,4.0,144.0,0.5,0.0
5411,7.0,-2755.0,1979.0,732.0,4.0,107.0,0.5,0.0
5414,3.0,-4776.0,1568.0,648.0,5.0,159.0,0.5,0.0
5415,6.0,-4212.0,1182.0,580.0,2.0,76.0,0.5,1.0
5416,7.0,-4388.0,1311.0,714.0,3.0,106.0,0.5,0.0
5420,3.0,-3548.0,1276.0,1311.0,5.0,110.0,0.5,0.0
5421,6.0,-4570.0,1515.0,675.0,3.0,90.0,0.5,1.0
5423,10.0,-4237.0,1912.0,1034.0,3.0,146.0,0.5,1.0
5424,9.0,-1583.0,1529.0,1285.0,2.0,94.0,0.5,1.0
5425,4.0,-4671.0,1217.0,739.0,2.0,89.0,0.5,1.0
5426,8.0,-2276.0,1673.0,736.0,2.0,93.0,0.5,1.0
5427,7.0,-1413.0,1748.0,700.0,4.0,120.0,0.5,0.0
5428,11.0,-4746.0,1571.0,1173.0,2.0,98.0,0.5,1.0
5430,9.0,-864.0,1487.0,609.0,5.0,102.0,0.5,0.0
5432,5.0,-4919.0,1581.0,1314.0,4.0,69.0,0.5,0.0
5433,8.0,-4784.0,1021.0,815.0,2.0,149.0,0.5,1.0
5434,9.0,-1577.0,1891.0,1276.0,4.0,69.0,0.5,0.0
5435,4.0,-251.0,1900.0,890.0,5.0,89.0,0.5,0.0
5437,11.0,-4463.0,1683.0,546.0,5.0,140.0,0.5,0.0
5438,3.0,-889.0,1176.0,1418.0,2.0,113.0,0.5,1.0
5439,5.0,-1951.0,1588.0,881.0,3.0,72.0,0.5,0.0
5440,9.0,-1999.0,1100.0,549.0,4.0,96.0,0.5,0.0
5441,6.0,-551.0,1703.0,1210.0,5.0,79.0,0.5,0.0
5442,5.0,-1593.0,1618.0,510.0,3.0,105.0,0.5,0.0
5443,6.0,-3889.0,1680.0,832.0,2.0,61.0,0.5,1.0
5444,6.0,-1434.0,1869.0,629.0,4.0,150.0,0.5,0.0
5445,10.0,-2820.0,1823.0,600.0,4.0,81.0,0.5,0.0
5446,3.0,-677.0,1425.0,831.0,3.0,124.0,0.5,0.0
5447,5.0,-3597.0,1340.0,1446.0,5.0,91.0,0.5,0.0
5448,7.0,-3842.0,1465.0,1078.0,3.0,105.0,0.5,1.0
5449,3.0,-4247.0,1914.0,526.0,4.0,125.0,0.5,0.0
5450,5.0,-4215.0,1130.0,1035.0,4.0,106.0,0.5,0.0
5451,8.0,-3969.0,1171.0,1466.0,2.0,90.0,0.5,1.0
5452,8.0,-703.0,1565.0,928.0,5.0,154.0,0.5,0.0
5454,10.0,-572.0,1934.0,1044.0,4.0,143.0,0.5,1.0
5455,6.0,-1998.0,1539.0,1349.0,3.0,128.0,0.5,1.0
5456,7.0,-3286.0,1856.0,1165.0,3.0,70.0,0.5,0.0
5457,8.0,-734.0,1099.0,523.0,5.0,147.0,0.5,0.0
5461,10.0,-4232.0,1782.0,1038.0,5.0,112.0,0.5,0.0
5462,7.0,-116.0,1336.0,1401.0,4.0,132.0,0.5,1.0
5463,8.0,-1972.0,1511.0,1156.0,4.0,68.0,0.5,0.0
5464,11.0,-2128.0,1236.0,1296.0,2.0,113.0,0.5,1.0
5465,8.0,-1390.0,1526.0,1479.0,3.0,136.0,0.5,1.0
5466,10.0,-4709.0,1209.0,1423.0,5.0,128.0,0.5,1.0
5467,10.0,-127.0,1824.0,981.0,3.0,97.0,0.5,1.0
5469,8.0,-3021.0,1294.0,1372.0,2.0,129.0,0.5,1.0
5470,8.0,-2203.0,1784.0,622.0,5.0,148.0,0.5,0.0
5471,9.0,-2358.0,1900.0,884.0,5.0,60.0,0.5,0.0
5472,4.0,-3501.0,1352.0,1141.0,5.0,89.0,0.5,0.0
5473,9.0,-2867.0,1238.0,512.0,5.0,114.0,0.5,0.0
5474,3.0,-3757.0,1779.0,705.0,4.0,61.0,0.5,0.0
5475,3.0,-703.0,1982.0,1092.0,5.0,110.0,0.5,0.0
5477,7.0,-3085.0,1301.0,723.0,4.0,107.0,0.5,0.0
5479,7.0,-3293.0,1044.0,900.0,2.0,111.0,0.5,1.0
5480,4.0,-2634.0,1920.0,1407.0,2.0,137.0,0.5,1.0
5483,10.0,-4430.0,1619.0,953.0,5.0,136.0,0.5,0.0
5485,6.0,-4292.0,1070.0,1212.0,5.0,146.0,0.5,0.0
5486,8.0,-4711.0,1061.0,1380.0,5.0,112.0,0.5,1.0
5487,3.0,-4046.0,1516.0,888.0,3.0,91.0,0.5,0.0
5491,9.0,-995.0,1709.0,581.0,4.0,110.0,0.5,0.0
5494,3.0,-3604.0,1363.0,1387.0,5.0,131.0,0.5,0.0
5495,10.0,-2074.0,1362.0,1374.0,5.0,116.0,0.5,0.0
5496,10.0,-2418.0,1240.0,754.0,4.0,79.0,0.5,0.0
5497,10.0,-3012.0,1480.0,500.0,2.0,92.0,0.5,1.0
5498,6.0,-4152.0,1511.0,1235.0,5.0,100.0,0.5,0.0
5500,10.0,-3418.0,1194.0,635.0,3.0,73.0,0.5,0.0
5502,10.0,-4891.0,1853.0,1061.0,2.0,113.0,0.5,1.0
5504,8.0,-1799.0,1507.0,1485.0,3.0,110.0,0.5,0.0
5506,6.0,-452.0,1964.0,1093.0,5.0,148.0,0.5,0.0
5507,6.0,-1698.0,1195.0,934.0,5.0,137.0,0.5,0.0
5508,5.0,-2764.0,1584.0,840.0,5.0,84.0,0.5,0.0
5509,7.0,-4697.0,1447.0,836.0,4.0,67.0,0.5,0.0
5510,3.0,-1185.0,1860.0,657.0,2.0,112.0,0.5,1.0
5511,5.0,-2002.0,1023.0,675.0,4.0,125.0,0.5,0.0
5512,4.0,-3308.0,1846.0,1340.0,4.0,95.0,0.5,0.0
5514,9.0,-4425.0,1366.0,1117.0,3.0,105.0,0.5,0.0
5516,4.0,-4302.0,1708.0,760.0,4.0,146.0,0.5,0.0
5517,5.0,-2186.0,1815.0,604.0,3.0,124.0,0.5,0.0
5519,11.0,-1976.0,1377.0,942.0,5.0,119.0,0.5,0.0
5520,6.0,-1336.0,1211.0,657.0,3.0,89.0,0.5,1.0
5522,5.0,-2965.0,1812.0,1028.0,2.0,73.0,0.5,1.0
5523,11.0,-4938.0,1149.0,1408.0,4.0,116.0,0.5,1.0
5524,6.0,-1193.0,1553.0,1191.0,2.0,95.0,0.5,1.0
5526,9.0,-2678.0,1429.0,595.0,2.0,83.0,0.5,1.0
5528,4.0,-777.0,1976.0,1192.0,2.0,116.0,0.5,1.0
5529,6.0,-2641.0,1097.0,770.0,5.0,158.0,0.5,0.0
5530,9.0,-2061.0,1836.0,841.0,5.0,82.0,0.5,0.0
5533,3.0,-4312.0,1330.0,888.0,5.0,89.0,0.5,0.0
5534,11.0,-2563.0,1382.0,941.0,5.0,80.0,0.5,0.0
5536,6.0,-1049.0,1040.0,1413.0,2.0,70.0,0.5,1.0
5537,11.0,-3170.0,1533.0,1025.0,4.0,93.0,0.5,0.0
5538,5.0,-896.0,1454.0,505.0,2.0,97.0,0.5,1.0
5541,11.0,-791.0,1173.0,1199.0,2.0,79.0,0.5,1.0
5542,4.0,-3231.0,1926.0,658.0,4.0,97.0,0.5,0.0
5548,7.0,-3582.0,1920.0,782.0,3.0,138.0,0.5,1.0
5549,9.0,-1610.0,1650.0,1390.0,2.0,89.0,0.5,1.0
5550,6.0,-4948.0,1096.0,848.0,3.0,146.0,0.5,0.0
5551,9.0,-4227.0,1883.0,677.0,2.0,158.0,0.5,1.0
5555,8.0,-4878.0,1909.0,779.0,5.0,82.0,0.5,0.0
5556,11.0,-477.0,1629.0,1113.0,2.0,117.0,0.5,1.0
5557,4.0,-2204.0,1426.0,845.0,3.0,156.0,0.5,0.0
5558,3.0,-1982.0,1142.0,1455.0,5.0,149.0,0.5,0.0
5559,11.0,-4570.0,1227.0,565.0,4.0,133.0,0.5,0.0
5561,11.0,-2649.0,1548.0,1421.0,5.0,154.0,0.5,1.0
5563,5.0,-1085.0,1077.0,848.0,3.0,136.0,0.5,1.0
5564,11.0,-2029.0,1779.0,806.0,3.0,158.0,0.5,1.0
5565,11.0,-1896.0,1686.0,976.0,5.0,97.0,0.5,0.0
5567,4.0,-279.0,1252.0,1109.0,3.0,125.0,0.5,1.0
5568,8.0,-2841.0,1160.0,848.0,4.0,133.0,0.5,0.0
5569,11.0,-919.0,1019.0,510.0,4.0,109.0,0.5,0.0
5570,4.0,-4462.0,1042.0,703.0,5.0,128.0,0.5,0.0
5571,4.0,-525.0,1065.0,1014.0,3.0,103.0,0.5,1.0
5573,8.0,-3224.0,1815.0,788.0,4.0,78.0,0.5,0.0
5574,4.0,-650.0,1499.0,998.0,4.0,133.0,0.5,0.0
5575,6.0,-1857.0,1536.0,894.0,5.0,73.0,0.5,0.0
5576,11.0,-1418.0,1959.0,1267.0,2.0,134.0,0.5,1.0
5580,10.0,-2266.0,1613.0,1313.0,5.0,144.0,0.5,0.0
5582,10.0,-2407.0,1202.0,1413.0,2.0,65.0,0.5,1.0
5583,5.0,-2554.0,1901.0,1335.0,4.0,73.0,0.5,0.0
5584,6.0,-163.0,1377.0,914.0,4.0,152.0,0.5,1.0
5586,4.0,-2228.0,1544.0,701.0,4.0,119.0,0.5,0.0
5588,7.0,-1375.0,1190.0,1142.0,5.0,136.0,0.5,0.0
5590,8.0,-1758.0,1123.0,1298.0,5.0,127.0,0.5,0.0
5591,9.0,-1222.0,1029.0,612.0,5.0,139.0,0.5,0.0
5592,6.0,-2382.0,1833.0,914.0,4.0,137.0,0.5,0.0
5593,5.0,-4736.0,1032.0,1423.0,3.0,123.0,0.5,0.0
5594,7.0,-3224.0,1403.0,879.0,5.0,122.0,0.5,0.0
5595,3.0,-2725.0,1067.0,1144.0,5.0,74.0,0.5,0.0
5596,7.0,-1306.0,1322.0,847.0,2.0,147.0,0.5,1.0
5600,5.0,-1731.0,1726.0,968.0,2.0,70.0,0.5,1.0
5602,6.0,-2647.0,1289.0,1248.0,5.0,74.0,0.5,0.0
5604,11.0,-3830.0,1301.0,897.0,3.0,141.0,0.5,0.0
5605,6.0,-1927.0,1167.0,1413.0,2.0,79.0,0.5,1.0
5606,9.0,-3377.0,1631.0,916.0,3.0,154.0,0.5,1.0
5609,10.0,-4014.0,1752.0,1184.0,2.0,126.0,0.5,1.0
5610,6.0,-2728.0,1210.0,956.0,3.0,139.0,0.5,1.0
5611,6.0,-2394.0,1371.0,565.0,2.0,113.0,0.5,1.0
5612,8.0,-3550.0,1803.0,1180.0,5.0,137.0,0.5,0.0
5615,8.0,-480.0,1159.0,1236.0,5.0,92.0,0.5,0.0
5616,6.0,-4492.0,1377.0,633.0,3.0,119.0,0.5,0.0
5618,4.0,-887.0,1735.0,959.0,3.0,107.0,0.5,0.0
5620,10.0,-4974.0,1112.0,1151.0,2.0,93.0,0.5,1.0
5622,6.0,-1770.0,1269.0,596.0,2.0,89.0,0.5,1.0
5624,3.0,-1223.0,1449.0,1368.0,3.0,87.0,0.5,1.0
5625,11.0,-581.0,1480.0,701.0,2.0,92.0,0.5,1.0
5629,4.0,-2019.0,1048.0,877.0,4.0,98.0,0.5,0.0
5630,8.0,-2382.0,1577.0,609.0,4.0,128.0,0.5,0.0
5631,5.0,-3339.0,1991.0,1494.0,4.0,62.0,0.5,0.0
5634,3.0,-4032.0,1941.0,1426.0,2.0,78.0,0.5,1.0
5637,10.0,-4676.0,1359.0,1277.0,3.0,159.0,0.5,1.0
5639,5.0,-3281.0,1550.0,1205.0,3.0,126.0,0.5,0.0
5640,5.0,-2910.0,1426.0,1157.0,3.0,97.0,0.5,1.0
5641,6.0,-473.0,1307.0,519.0,5.0,103.0,0.5,0.0
5642,5.0,-4911.0,1173.0,997.0,4.0,89.0,0.5,0.0
5644,7.0,-4215.0,1422.0,575.0,5.0,126.0,0.5,0.0
5645,9.0,-4156.0,1691.0,1441.0,4.0,142.0,0.5,0.0
5646,8.0,-3618.0,1935.0,592.0,4.0,61.0,0.5,0.0
5647,4.0,-3403.0,1142.0,1375.0,5.0,62.0,0.5,0.0
5649,8.0,-552.0,1690.0,1040.0,3.0,70.0,0.5,0.0
5651,11.0,-4101.0,1215.0,688.0,2.0,67.0,0.5,1.0
5652,9.0,-3007.0,1547.0,1244.0,2.0,122.0,0.5,1.0
5653,4.0,-623.0,1046.0,1365.0,2.0,115.0,0.5,1.0
5654,11.0,-4160.0,1068.0,1328.0,5.0,85.0,0.5,1.0
5655,8.0,-1827.0,1963.0,839.0,5.0,104.0,0.5,0.0
5656,4.0,-541.0,1784.0,1089.0,5.0,152.0,0.5,0.0
5658,4.0,-1929.0,1928.0,516.0,5.0,113.0,0.5,0.0
5660,3.0,-306.0,1027.0,1413.0,3.0,89.0,0.5,0.0
5661,4.0,-1185.0,1694.0,1449.0,3.0,117.0,0.5,1.0
5662,3.0,-2106.0,1266.0,1085.0,4.0,140.0,0.5,0.0
5663,5.0,-3058.0,1097.0,1445.0,2.0,124.0,0.5,1.0
5664,11.0,-4166.0,1909.0,1281.0,2.0,127.0,0.5,1.0
5665,6.0,-4644.0,1645.0,607.0,5.0,105.0,0.5,0.0
5670,4.0,-4745.0,1591.0,1096.0,4.0,150.0,0.5,0.0
5671,5.0,-1336.0,1081.0,784.0,3.0,70.0,0.5,1.0
5672,9.0,-4743.0,1566.0,1372.0,4.0,73.0,0.5,0.0
5674,11.0,-3595.0,1288.0,701.0,5.0,73.0,0.5,0.0
5675,3.0,-4192.0,1915.0,1274.0,5.0,138.0,0.5,0.0
5677,4.0,-1710.0,1088.0,1232.0,3.0,71.0,0.5,0.0
5679,8.0,-2501.0,1410.0,935.0,3.0,94.0,0.5,0.0
5680,7.0,-2057.0,1922.0,564.0,5.0,97.0,0.5,0.0
5681,4.0,-1505.0,1254.0,1275.0,4.0,115.0,0.5,0.0
5683,7.0,-4256.0,1696.0,647.0,4.0,79.0,0.5,0.0
5684,5.0,-117.0,1447.0,813.0,3.0,92.0,0.5,1.0
5686,8.0,-2833.0,1233.0,1270.0,3.0,74.0,0.5,0.0
5687,10.0,-398.0,1652.0,856.0,3.0,77.0,0.5,1.0
5690,4.0,-2213.0,1897.0,1144.0,5.0,126.0,0.5,0.0
5691,3.0,-2810.0,1424.0,736.0,4.0,134.0,0.5,0.0
5693,10.0,-1801.0,1019.0,603.0,3.0,136.0,0.5,1.0
5695,5.0,-162.0,1091.0,1320.0,4.0,88.0,0.5,1.0
5696,6.0,-2082.0,1775.0,623.0,3.0,101.0,0.5,1.0
5698,3.0,-3389.0,1935.0,1499.0,2.0,88.0,0.5,1.0
5699,9.0,-2467.0,1339.0,1125.0,5.0,155.0,0.5,0.0
5701,7.0,-3750.0,1174.0,1263.0,2.0,140.0,0.5,1.0
5703,11.0,-884.0,1823.0,1389.0,5.0,129.0,0.5,0.0
5704,3.0,-3048.0,1859.0,824.0,2.0,85.0,0.5,1.0
5706,8.0,-4783.0,1266.0,1047.0,5.0,66.0,0.5,0.0
5709,9.0,-1738.0,1693.0,524.0,5.0,99.0,0.5,0.0
5711,9.0,-2576.0,1455.0,577.0,5.0,155.0,0.5,0.0
5712,7.0,-2462.0,1573.0,553.0,3.0,124.0,0.5,0.0
5713,4.0,-329.0,1940.0,1411.0,4.0,114.0,0.5,0.0
5715,7.0,-2980.0,1753.0,1138.0,4.0,154.0,0.5,0.0
5716,9.0,-4416.0,1236.0,1125.0,3.0,86.0,0.5,1.0
5718,4.0,-4816.0,1260.0,837.0,5.0,153.0,0.5,0.0
5719,6.0,-1407.0,1053.0,1288.0,3.0,133.0,0.5,0.0
5720,4.0,-847.0,1535.0,1079.0,2.0,134.0,0.5,1.0
5721,6.0,-111.0,1094.0,774.0,5.0,91.0,0.5,0.0
5722,3.0,-1673.0,1671.0,923.0,4.0,144.0,0.5,0.0
5724,7.0,-307.0,1972.0,1060.0,3.0,95.0,0.5,0.0
5726,3.0,-1281.0,1323.0,936.0,3.0,92.0,0.5,1.0
5728,8.0,-990.0,1566.0,1033.0,3.0,89.0,0.5,1.0
5729,4.0,-1053.0,1290.0,1392.0,4.0,146.0,0.5,0.0
5731,10.0,-3577.0,1964.0,933.0,2.0,74.0,0.5,1.0
5733,11.0,-4802.0,1260.0,854.0,5.0,150.0,0.5,0.0
5734,9.0,-1738.0,1673.0,1373.0,3.0,117.0,0.5,0.0
5735,10.0,-3220.0,1494.0,804.0,2.0,87.0,0.5,1.0
5736,4.0,-4025.0,1432.0,1218.0,3.0,156.0,0.5,0.0
5737,9.0,-2091.0,1289.0,951.0,2.0,143.0,0.5,1.0
5738,4.0,-3202.0,1519.0,1034.0,5.0,153.0,0.5,0.0
5739,9.0,-2832.0,1594.0,863.0,4.0,106.0,0.5,0.0
5740,11.0,-2401.0,1454.0,952.0,2.0,82.0,0.5,1.0
5741,7.0,-3914.0,1132.0,887.0,5.0,155.0,0.5,0.0
5743,11.0,-4068.0,1140.0,1454.0,3.0,64.0,0.5,1.0
5744,8.0,-4094.0,1359.0,1248.0,2.0,86.0,0.5,1.0
5745,10.0,-1056.0,1372.0,782.0,2.0,131.0,0.5,1.0
5749,6.0,-2770.0,1662.0,1109.0,3.0,134.0,0.5,1.0
5752,6.0,-645.0,1571.0,712.0,2.0,152.0,0.5,1.0
5753,5.0,-2005.0,1148.0,1480.0,2.0,159.0,0.5,1.0
5754,3.0,-2051.0,1242.0,1170.0,3.0,140.0,0.5,0.0
5756,7.0,-3585.0,1844.0,1261.0,2.0,96.0,0.5,1.0
5757,5.0,-2698.0,1431.0,1157.0,4.0,130.0,0.5,0.0
5759,5.0,-1462.0,1891.0,1460.0,5.0,78.0,0.5,0.0
5761,5.0,-2175.0,1913.0,1273.0,5.0,115.0,0.5,0.0
5762,10.0,-2167.0,1614.0,1422.0,5.0,108.0,0.5,0.0
5763,7.0,-3667.0,1927.0,575.0,3.0,97.0,0.5,1.0
5764,11.0,-124.0,1790.0,654.0,3.0,71.0,0.5,1.0
5767,9.0,-691.0,1067.0,1031.0,5.0,118.0,0.5,0.0
5768,4.0,-1177.0,1796.0,1397.0,5.0,158.0,0.5,0.0
5769,6.0,-1915.0,1968.0,1301.0,4.0,83.0,0.5,0.0
5772,4.0,-3596.0,1622.0,572.0,5.0,76.0,0.5,0.0
5773,8.0,-295.0,1091.0,861.0,5.0,137.0,0.5,1.0
5774,10.0,-571.0,1508.0,980.0,2.0,110.0,0.5,1.0
5775,5.0,-3763.0,1248.0,795.0,5.0,116.0,0.5,0.0
5780,9.0,-818.0,1298.0,1419.0,5.0,76.0,0.5,0.0
5781,7.0,-2089.0,1483.0,746.0,4.0,104.0,0.5,0.0
5782,9.0,-930.0,1974.0,714.0,2.0,117.0,0.5,1.0
5783,8.0,-4919.0,1049.0,916.0,3.0,81.0,0.5,1.0
5784,10.0,-2219.0,1877.0,739.0,4.0,117.0,0.5,0.0
5785,4.0,-2792.0,1505.0,1430.0,5.0,108.0,0.5,0.0
5786,6.0,-3589.0,1880.0,832.0,3.0,136.0,0.5,1.0
5787,10.0,-572.0,1044.0,1073.0,4.0,125.0,0.5,0.0
5788,6.0,-3967.0,1528.0,731.0,3.0,140.0,0.5,1.0
5789,3.0,-3277.0,1676.0,1036.0,5.0,158.0,0.5,0.0
5790,5.0,-838.0,1611.0,1471.0,5.0,144.0,0.5,0.0
5791,3.0,-2759.0,1237.0,653.0,2.0,74.0,0.5,1.0
5792,5.0,-4917.0,1078.0,1068.0,2.0,137.0,0.5,1.0
5793,4.0,-284.0,1626.0,660.0,4.0,153.0,0.5,1.0
5795,7.0,-4372.0,1654.0,1374.0,5.0,150.0,0.5,0.0
5797,5.0,-4557.0,1153.0,1221.0,4.0,69.0,0.5,0.0
5798,8.0,-3433.0,1193.0,623.0,5.0,76.0,0.5,0.0
5802,3.0,-1898.0,1316.0,792.0,5.0,152.0,0.5,0.0
5803,8.0,-1793.0,1433.0,1082.0,2.0,150.0,0.5,1.0
5804,9.0,-488.0,1125.0,1044.0,3.0,117.0,0.5,1.0
5805,7.0,-904.0,1374.0,1404.0,5.0,128.0,0.5,0.0
5806,10.0,-1013.0,1656.0,1484.0,3.0,117.0,0.5,1.0
5807,3.0,-3684.0,1477.0,980.0,3.0,88.0,0.5,0.0
5808,10.0,-4652.0,1964.0,1319.0,5.0,82.0,0.5,0.0
5810,4.0,-3619.0,1206.0,962.0,2.0,116.0,0.5,1.0
5811,6.0,-4738.0,1833.0,1173.0,3.0,82.0,0.5,1.0
5812,5.0,-1789.0,1318.0,1454.0,2.0,105.0,0.5,1.0
5814,3.0,-3328.0,1448.0,540.0,4.0,137.0,0.5,0.0
5815,9.0,-1846.0,1881.0,700.0,3.0,152.0,0.5,0.0
5816,11.0,-2094.0,1722.0,1264.0,4.0,96.0,0.5,0.0
5817,10.0,-4168.0,1602.0,847.0,5.0,125.0,0.5,0.0
5819,6.0,-3361.0,1237.0,1324.0,2.0,90.0,0.5,1.0
5820,5.0,-1863.0,1748.0,1119.0,2.0,145.0,0.5,1.0
5822,4.0,-2790.0,1127.0,843.0,3.0,95.0,0.5,0.0
5823,7.0,-2674.0,1261.0,1022.0,3.0,141.0,0.5,0.0
5824,4.0,-143.0,1916.0,950.0,5.0,133.0,0.5,1.0
5826,3.0,-4738.0,1768.0,1354.0,4.0,103.0,0.5,0.0
5827,8.0,-3741.0,1282.0,537.0,3.0,97.0,0.5,0.0
5830,3.0,-436.0,1452.0,1480.0,4.0,60.0,0.5,0.0
5831,3.0,-2690.0,1042.0,902.0,4.0,148.0,0.5,0.0
5832,8.0,-3970.0,1480.0,776.0,3.0,80.0,0.5,0.0
5833,7.0,-1648.0,1961.0,1260.0,2.0,62.0,0.5,1.0
5834,8.0,-4662.0,1392.0,1264.0,5.0,87.0,0.5,0.0
5835,6.0,-4624.0,1411.0,1270.0,2.0,80.0,0.5,1.0
5836,7.0,-1901.0,1485.0,888.0,3.0,86.0,0.5,1.0
5838,3.0,-2774.0,1551.0,710.0,4.0,92.0,0.5,0.0
5839,7.0,-4310.0,1781.0,620.0,3.0,66.0,0.5,0.0
5840,5.0,-4331.0,1199.0,1274.0,4.0,135.0,0.5,0.0
5842,4.0,-3301.0,1561.0,637.0,5.0,66.0,0.5,0.0
5843,4.0,-622.0,1941.0,1423.0,3.0,69.0,0.5,1.0
5845,10.0,-252.0,1074.0,979.0,5.0,112.0,0.5,1.0
5846,5.0,-3124.0,1524.0,925.0,4.0,95.0,0.5,0.0
5847,9.0,-4644.0,1570.0,1142.0,3.0,128.0,0.5,0.0
5850,5.0,-2506.0,1051.0,912.0,4.0,72.0,0.5,0.0
5851,6.0,-1844.0,1231.0,1097.0,2.0,143.0,0.5,1.0
5853,6.0,-2936.0,1326.0,509.0,2.0,72.0,0.5,1.0
5854,9.0,-2558.0,1800.0,587.0,5.0,129.0,0.5,0.0
5855,8.0,-4685.0,1104.0,773.0,2.0,90.0,0.5,1.0
5856,11.0,-162.0,1085.0,1172.0,5.0,69.0,0.5,0.0
5857,6.0,-4805.0,1535.0,799.0,4.0,82.0,0.5,0.0
5859,7.0,-4931.0,1665.0,1200.0,3.0,150.0,0.5,0.0
