,N,F0,m,d_ms,d0,v0,prob,collision
13092,8.0,-530.0,908.0,1083.0,2.0,128.0,0.5,1.0
13094,10.0,-413.0,613.0,1156.0,3.0,74.0,0.5,0.0
13097,8.0,-971.0,702.0,1239.0,3.0,105.0,0.5,1.0
13098,10.0,-3798.0,926.0,1097.0,2.0,95.0,0.5,1.0
13100,8.0,-4607.0,923.0,1012.0,4.0,125.0,0.5,1.0
13102,9.0,-2353.0,717.0,1052.0,2.0,108.0,0.5,1.0
13105,5.0,-3867.0,594.0,770.0,3.0,97.0,0.5,1.0
13110,4.0,-2072.0,795.0,917.0,5.0,130.0,0.5,0.0
13111,7.0,-3723.0,884.0,826.0,2.0,131.0,0.5,1.0
13114,8.0,-875.0,813.0,820.0,4.0,77.0,0.5,0.0
13115,11.0,-4685.0,674.0,969.0,3.0,99.0,0.5,1.0
13119,6.0,-632.0,827.0,716.0,3.0,80.0,0.5,1.0
13120,9.0,-2213.0,511.0,1299.0,5.0,143.0,0.5,1.0
13125,8.0,-2380.0,674.0,917.0,2.0,60.0,0.5,1.0
13126,5.0,-2806.0,568.0,636.0,5.0,81.0,0.5,0.0
13130,6.0,-4688.0,822.0,935.0,2.0,100.0,0.5,1.0
13131,10.0,-2720.0,719.0,1115.0,4.0,159.0,0.5,1.0
13132,4.0,-3830.0,722.0,923.0,4.0,87.0,0.5,0.0
13133,3.0,-3790.0,946.0,600.0,4.0,86.0,0.5,0.0
13136,8.0,-161.0,978.0,1432.0,5.0,151.0,0.5,1.0
13139,8.0,-2597.0,941.0,701.0,2.0,77.0,0.5,1.0
13140,6.0,-287.0,525.0,718.0,2.0,79.0,0.5,1.0
13141,4.0,-1491.0,659.0,1447.0,4.0,125.0,0.5,0.0
13142,5.0,-4185.0,841.0,1159.0,5.0,88.0,0.5,0.0
13143,8.0,-1641.0,778.0,602.0,2.0,107.0,0.5,1.0
13145,9.0,-816.0,638.0,945.0,5.0,140.0,0.5,0.0
13151,4.0,-418.0,787.0,1275.0,5.0,145.0,0.5,1.0
13153,10.0,-4648.0,698.0,561.0,3.0,121.0,0.5,1.0
13158,4.0,-3731.0,559.0,1308.0,3.0,132.0,0.5,1.0
13166,5.0,-503.0,899.0,838.0,5.0,69.0,0.5,0.0
13167,6.0,-1886.0,958.0,920.0,5.0,125.0,0.5,0.0
13172,4.0,-3355.0,876.0,1416.0,5.0,96.0,0.5,0.0
13173,7.0,-4256.0,937.0,690.0,4.0,78.0,0.5,0.0
13175,11.0,-4781.0,714.0,620.0,5.0,125.0,0.5,1.0
13176,4.0,-4849.0,723.0,1417.0,3.0,83.0,0.5,1.0
13184,3.0,-4130.0,730.0,1424.0,2.0,107.0,0.5,1.0
13196,11.0,-3239.0,802.0,665.0,5.0,137.0,0.5,0.0
13197,9.0,-1461.0,662.0,709.0,4.0,118.0,0.5,0.0
13199,11.0,-480.0,799.0,729.0,4.0,127.0,0.5,0.0
13202,9.0,-4803.0,524.0,1261.0,2.0,81.0,0.5,1.0
13208,9.0,-1441.0,565.0,1107.0,2.0,137.0,0.5,1.0
13216,6.0,-1563.0,610.0,696.0,2.0,73.0,0.5,1.0
13219,7.0,-982.0,648.0,929.0,5.0,113.0,0.5,0.0
13223,9.0,-2413.0,762.0,1196.0,3.0,124.0,0.5,1.0
13226,9.0,-2683.0,517.0,768.0,4.0,143.0,0.5,1.0
13228,5.0,-3201.0,502.0,1139.0,3.0,136.0,0.5,1.0
13230,5.0,-3566.0,589.0,1378.0,4.0,144.0,0.5,1.0
13242,9.0,-3253.0,575.0,1446.0,3.0,139.0,0.5,1.0
13243,3.0,-3381.0,899.0,1083.0,4.0,94.0,0.5,0.0
13249,11.0,-2117.0,892.0,612.0,2.0,80.0,0.5,1.0
13250,10.0,-2872.0,839.0,1144.0,5.0,112.0,0.5,1.0
13254,11.0,-3093.0,518.0,1220.0,4.0,129.0,0.5,1.0
13257,11.0,-3892.0,884.0,669.0,5.0,114.0,0.5,0.0
13262,9.0,-4944.0,867.0,1119.0,2.0,151.0,0.5,1.0
13264,5.0,-3436.0,593.0,1105.0,4.0,95.0,0.5,1.0
13268,7.0,-3144.0,643.0,1301.0,4.0,149.0,0.5,1.0
13269,4.0,-442.0,826.0,1129.0,2.0,71.0,0.5,1.0
13271,5.0,-4409.0,947.0,1183.0,3.0,124.0,0.5,0.0
13273,5.0,-325.0,615.0,1192.0,5.0,108.0,0.5,0.0
13276,4.0,-1947.0,505.0,700.0,5.0,66.0,0.5,0.0
13277,7.0,-1493.0,560.0,861.0,5.0,79.0,0.5,0.0
13278,9.0,-3975.0,954.0,802.0,2.0,74.0,0.5,1.0
13279,11.0,-3918.0,611.0,1264.0,4.0,113.0,0.5,1.0
13287,6.0,-649.0,799.0,1110.0,4.0,118.0,0.5,0.0
13289,7.0,-3901.0,520.0,922.0,3.0,150.0,0.5,1.0
13291,9.0,-428.0,555.0,1092.0,2.0,75.0,0.5,1.0
13293,4.0,-2733.0,607.0,1127.0,4.0,111.0,0.5,0.0
13295,5.0,-820.0,545.0,1267.0,2.0,135.0,0.5,1.0
13296,6.0,-4669.0,788.0,1463.0,2.0,124.0,0.5,1.0
13297,3.0,-4576.0,560.0,1471.0,3.0,101.0,0.5,1.0
13299,11.0,-4758.0,828.0,526.0,5.0,126.0,0.5,0.0
13301,8.0,-2096.0,561.0,948.0,5.0,73.0,0.5,0.0
13303,5.0,-3721.0,784.0,1382.0,5.0,64.0,0.5,0.0
13312,6.0,-4413.0,718.0,1492.0,2.0,96.0,0.5,1.0
13315,10.0,-4560.0,984.0,800.0,2.0,109.0,0.5,1.0
13322,7.0,-2481.0,692.0,1100.0,4.0,158.0,0.5,1.0
13323,8.0,-1981.0,963.0,782.0,4.0,116.0,0.5,0.0
13325,7.0,-2975.0,743.0,501.0,4.0,122.0,0.5,0.0
13331,9.0,-3644.0,582.0,1315.0,2.0,70.0,0.5,1.0
13335,9.0,-3670.0,659.0,763.0,5.0,136.0,0.5,1.0
13339,6.0,-3303.0,780.0,1381.0,3.0,134.0,0.5,1.0
13341,11.0,-3810.0,631.0,1487.0,5.0,75.0,0.5,1.0
13348,8.0,-1391.0,649.0,1357.0,3.0,132.0,0.5,1.0
13349,10.0,-4976.0,739.0,1492.0,3.0,153.0,0.5,1.0
13351,3.0,-1351.0,822.0,1413.0,5.0,80.0,0.5,0.0
13353,6.0,-874.0,627.0,661.0,2.0,145.0,0.5,1.0
13360,3.0,-1913.0,594.0,555.0,4.0,92.0,0.5,0.0
13361,9.0,-3718.0,604.0,547.0,3.0,66.0,0.5,1.0
13363,9.0,-4780.0,847.0,712.0,2.0,110.0,0.5,1.0
13366,5.0,-1992.0,633.0,698.0,5.0,139.0,0.5,0.0
13372,11.0,-2765.0,541.0,1076.0,5.0,75.0,0.5,1.0
13377,6.0,-1147.0,982.0,1074.0,3.0,142.0,0.5,0.0
13380,7.0,-3982.0,607.0,1150.0,2.0,107.0,0.5,1.0
13385,6.0,-2510.0,695.0,1241.0,2.0,97.0,0.5,1.0
13386,6.0,-1244.0,943.0,1073.0,4.0,91.0,0.5,0.0
13390,11.0,-2663.0,515.0,1383.0,3.0,112.0,0.5,1.0
13392,8.0,-3236.0,572.0,1213.0,3.0,104.0,0.5,1.0
13393,9.0,-2122.0,864.0,1364.0,5.0,60.0,0.5,1.0
13397,7.0,-4493.0,830.0,1153.0,2.0,118.0,0.5,1.0
13398,4.0,-1485.0,759.0,940.0,3.0,138.0,0.5,1.0
13399,3.0,-431.0,891.0,506.0,2.0,137.0,0.5,1.0
13401,6.0,-4098.0,905.0,615.0,2.0,122.0,0.5,1.0
13406,4.0,-4714.0,940.0,1265.0,3.0,72.0,0.5,1.0
13407,4.0,-4087.0,721.0,820.0,3.0,101.0,0.5,1.0
13412,4.0,-3711.0,574.0,955.0,5.0,80.0,0.5,0.0
13413,3.0,-3176.0,968.0,822.0,3.0,123.0,0.5,1.0
13416,11.0,-4179.0,661.0,1477.0,3.0,119.0,0.5,1.0
13419,3.0,-3538.0,858.0,749.0,2.0,75.0,0.5,1.0
13420,11.0,-3507.0,567.0,1195.0,5.0,133.0,0.5,1.0
13421,7.0,-380.0,657.0,642.0,5.0,132.0,0.5,0.0
13431,5.0,-4248.0,641.0,621.0,3.0,128.0,0.5,1.0
13435,6.0,-2555.0,979.0,1437.0,3.0,75.0,0.5,1.0
13437,9.0,-3999.0,682.0,1256.0,3.0,109.0,0.5,1.0
13438,3.0,-4743.0,981.0,1455.0,2.0,62.0,0.5,1.0
13441,6.0,-2178.0,713.0,880.0,3.0,159.0,0.5,1.0
13445,4.0,-347.0,851.0,757.0,4.0,98.0,0.5,0.0
13446,8.0,-2005.0,599.0,952.0,3.0,90.0,0.5,1.0
13453,11.0,-240.0,563.0,1321.0,5.0,110.0,0.5,1.0
13455,4.0,-3659.0,876.0,1404.0,3.0,119.0,0.5,0.0
13456,9.0,-3740.0,870.0,898.0,4.0,120.0,0.5,1.0
13458,3.0,-3540.0,614.0,522.0,2.0,93.0,0.5,1.0
13467,10.0,-1119.0,507.0,1184.0,4.0,90.0,0.5,1.0
13468,5.0,-4785.0,519.0,1378.0,3.0,88.0,0.5,1.0
13469,6.0,-1362.0,795.0,1059.0,2.0,146.0,0.5,1.0
13472,6.0,-348.0,594.0,1160.0,2.0,61.0,0.5,1.0
13475,6.0,-1340.0,928.0,1401.0,3.0,106.0,0.5,0.0
13476,9.0,-3786.0,943.0,1334.0,4.0,103.0,0.5,1.0
13477,10.0,-3452.0,934.0,671.0,5.0,128.0,0.5,0.0
13478,3.0,-2345.0,728.0,889.0,4.0,86.0,0.5,0.0
13483,9.0,-3081.0,886.0,1297.0,5.0,90.0,0.5,1.0
13484,9.0,-1859.0,506.0,1103.0,2.0,110.0,0.5,1.0
13486,6.0,-1101.0,660.0,752.0,3.0,132.0,0.5,1.0
13490,9.0,-1228.0,811.0,1462.0,4.0,129.0,0.5,1.0
13491,3.0,-3318.0,749.0,836.0,4.0,85.0,0.5,0.0
13498,10.0,-4728.0,946.0,920.0,4.0,69.0,0.5,1.0
13501,7.0,-4362.0,640.0,646.0,2.0,81.0,0.5,1.0
13503,10.0,-4314.0,788.0,880.0,3.0,102.0,0.5,1.0
13508,9.0,-1214.0,573.0,1311.0,5.0,132.0,0.5,1.0
13512,9.0,-3496.0,676.0,1356.0,3.0,93.0,0.5,1.0
13517,7.0,-1568.0,903.0,723.0,4.0,70.0,0.5,0.0
13521,10.0,-2318.0,737.0,863.0,2.0,73.0,0.5,1.0
13522,6.0,-4397.0,686.0,873.0,3.0,142.0,0.5,1.0
13525,3.0,-1147.0,704.0,1016.0,3.0,109.0,0.5,0.0
13528,3.0,-4518.0,998.0,764.0,5.0,97.0,0.5,0.0
13529,6.0,-4017.0,679.0,1490.0,5.0,139.0,0.5,1.0
13546,4.0,-3367.0,711.0,1101.0,3.0,72.0,0.5,0.0
13549,3.0,-1178.0,532.0,1373.0,3.0,71.0,0.5,1.0
13550,4.0,-2556.0,535.0,845.0,2.0,118.0,0.5,1.0
13552,7.0,-4337.0,678.0,1057.0,3.0,121.0,0.5,1.0
13558,5.0,-2884.0,933.0,1318.0,3.0,62.0,0.5,1.0
13559,5.0,-4540.0,723.0,1276.0,2.0,145.0,0.5,1.0
13562,8.0,-3143.0,685.0,858.0,3.0,78.0,0.5,1.0
13565,9.0,-2331.0,949.0,1353.0,3.0,158.0,0.5,1.0
13576,11.0,-1894.0,879.0,968.0,4.0,105.0,0.5,0.0
13580,10.0,-2504.0,993.0,767.0,5.0,122.0,0.5,0.0
13581,6.0,-4108.0,598.0,1042.0,2.0,107.0,0.5,1.0
13585,5.0,-3437.0,724.0,1088.0,2.0,130.0,0.5,1.0
13586,11.0,-3134.0,539.0,781.0,3.0,129.0,0.5,1.0
13588,11.0,-3402.0,526.0,1095.0,3.0,62.0,0.5,1.0
13602,6.0,-4083.0,658.0,1358.0,4.0,68.0,0.5,1.0
13604,9.0,-3396.0,887.0,651.0,3.0,110.0,0.5,1.0
13610,9.0,-1309.0,624.0,1456.0,5.0,126.0,0.5,1.0
13622,3.0,-875.0,886.0,829.0,4.0,126.0,0.5,0.0
13632,4.0,-1872.0,589.0,678.0,5.0,95.0,0.5,0.0
13633,6.0,-4876.0,889.0,1458.0,2.0,137.0,0.5,1.0
13637,8.0,-3023.0,732.0,938.0,2.0,63.0,0.5,1.0
13638,6.0,-290.0,817.0,1478.0,5.0,95.0,0.5,0.0
13643,10.0,-3433.0,511.0,783.0,3.0,109.0,0.5,1.0
13644,9.0,-1883.0,996.0,975.0,4.0,91.0,0.5,0.0
13645,6.0,-3401.0,878.0,1083.0,3.0,145.0,0.5,1.0
13648,9.0,-4960.0,862.0,715.0,2.0,73.0,0.5,1.0
13650,3.0,-1275.0,995.0,694.0,3.0,66.0,0.5,1.0
13651,3.0,-2583.0,605.0,1085.0,2.0,83.0,0.5,1.0
13657,7.0,-2604.0,503.0,564.0,3.0,86.0,0.5,1.0
13660,3.0,-2101.0,503.0,1156.0,2.0,67.0,0.5,1.0
13665,5.0,-1342.0,940.0,1407.0,4.0,134.0,0.5,0.0
13671,5.0,-3119.0,580.0,1469.0,2.0,69.0,0.5,1.0
13672,9.0,-2283.0,937.0,648.0,4.0,134.0,0.5,0.0
13674,4.0,-1996.0,653.0,1212.0,4.0,115.0,0.5,0.0
13676,3.0,-835.0,748.0,729.0,2.0,80.0,0.5,1.0
13677,10.0,-2870.0,721.0,757.0,4.0,95.0,0.5,1.0
13682,3.0,-4291.0,977.0,1106.0,5.0,147.0,0.5,0.0
13686,5.0,-4651.0,586.0,581.0,3.0,137.0,0.5,0.0
13688,10.0,-1415.0,639.0,736.0,5.0,121.0,0.5,0.0
13689,11.0,-4693.0,708.0,530.0,3.0,72.0,0.5,1.0
13694,4.0,-3198.0,823.0,637.0,4.0,82.0,0.5,0.0
13696,5.0,-662.0,707.0,591.0,5.0,147.0,0.5,0.0
13699,9.0,-2836.0,734.0,505.0,3.0,138.0,0.5,0.0
13700,11.0,-1171.0,802.0,1249.0,4.0,64.0,0.5,1.0
13703,7.0,-2403.0,748.0,831.0,4.0,82.0,0.5,0.0
13705,6.0,-1790.0,606.0,572.0,4.0,80.0,0.5,0.0
13706,6.0,-2865.0,504.0,1173.0,5.0,126.0,0.5,1.0
13708,10.0,-2134.0,633.0,1100.0,4.0,75.0,0.5,1.0
13711,8.0,-1250.0,848.0,1475.0,2.0,67.0,0.5,1.0
13716,11.0,-1641.0,891.0,1427.0,2.0,78.0,0.5,1.0
13721,9.0,-807.0,963.0,797.0,5.0,83.0,0.5,0.0
13725,11.0,-3575.0,516.0,1036.0,4.0,119.0,0.5,1.0
13729,11.0,-1029.0,753.0,540.0,4.0,73.0,0.5,0.0
13737,3.0,-4612.0,876.0,1185.0,3.0,130.0,0.5,0.0
13744,4.0,-3429.0,717.0,1231.0,2.0,137.0,0.5,1.0
13755,9.0,-485.0,875.0,533.0,4.0,150.0,0.5,1.0
13761,5.0,-4794.0,518.0,633.0,5.0,151.0,0.5,0.0
13762,11.0,-4414.0,820.0,1094.0,3.0,146.0,0.5,1.0
13764,9.0,-2756.0,530.0,1371.0,2.0,126.0,0.5,1.0
13766,8.0,-2158.0,859.0,1138.0,2.0,116.0,0.5,1.0
13773,10.0,-3033.0,660.0,507.0,4.0,125.0,0.5,0.0
13776,7.0,-1180.0,586.0,796.0,5.0,129.0,0.5,0.0
13780,8.0,-1721.0,622.0,957.0,2.0,92.0,0.5,1.0
13784,4.0,-4167.0,803.0,1486.0,3.0,78.0,0.5,0.0
13791,3.0,-3274.0,526.0,607.0,4.0,129.0,0.5,0.0
13792,5.0,-1395.0,631.0,632.0,4.0,62.0,0.5,0.0
13794,5.0,-2377.0,757.0,1148.0,5.0,130.0,0.5,0.0
13798,3.0,-2182.0,881.0,991.0,5.0,126.0,0.5,0.0
13804,6.0,-989.0,812.0,1206.0,5.0,158.0,0.5,0.0
13805,8.0,-4138.0,568.0,719.0,4.0,158.0,0.5,1.0
13807,10.0,-3575.0,566.0,959.0,3.0,115.0,0.5,1.0
13811,11.0,-212.0,647.0,1415.0,2.0,96.0,0.5,1.0
13812,7.0,-2773.0,618.0,532.0,2.0,122.0,0.5,1.0
13813,5.0,-2677.0,851.0,564.0,5.0,80.0,0.5,0.0
13818,11.0,-3391.0,710.0,627.0,2.0,133.0,0.5,1.0
13821,8.0,-507.0,656.0,828.0,4.0,118.0,0.5,0.0
13825,11.0,-2368.0,608.0,1276.0,5.0,109.0,0.5,1.0
13832,11.0,-3304.0,875.0,1242.0,3.0,72.0,0.5,1.0
13833,8.0,-825.0,506.0,551.0,3.0,113.0,0.5,1.0
13834,11.0,-2153.0,868.0,832.0,3.0,128.0,0.5,1.0
13836,4.0,-400.0,954.0,1287.0,2.0,75.0,0.5,1.0
13843,8.0,-2314.0,951.0,1453.0,5.0,121.0,0.5,1.0
13846,11.0,-249.0,817.0,1035.0,4.0,95.0,0.5,0.0
13850,10.0,-2672.0,640.0,1117.0,5.0,96.0,0.5,1.0
13873,8.0,-509.0,664.0,538.0,4.0,130.0,0.5,0.0
13877,6.0,-313.0,643.0,1355.0,3.0,112.0,0.5,1.0
13878,10.0,-3984.0,979.0,908.0,4.0,96.0,0.5,1.0
13881,11.0,-1110.0,969.0,971.0,5.0,142.0,0.5,0.0
13882,11.0,-1900.0,894.0,1112.0,5.0,150.0,0.5,1.0
13884,7.0,-2231.0,985.0,1050.0,4.0,111.0,0.5,0.0
13887,5.0,-3129.0,526.0,638.0,4.0,119.0,0.5,0.0
13890,8.0,-4106.0,831.0,740.0,5.0,105.0,0.5,0.0
13891,11.0,-2707.0,571.0,1292.0,2.0,122.0,0.5,1.0
13892,11.0,-2740.0,595.0,1440.0,4.0,63.0,0.5,1.0
13896,3.0,-532.0,796.0,1165.0,4.0,110.0,0.5,0.0
13897,7.0,-4106.0,804.0,726.0,5.0,81.0,0.5,0.0
13899,6.0,-4983.0,776.0,1102.0,4.0,110.0,0.5,1.0
13905,7.0,-572.0,798.0,1212.0,5.0,152.0,0.5,1.0
13908,3.0,-3507.0,776.0,898.0,2.0,110.0,0.5,1.0
13910,10.0,-964.0,996.0,1492.0,3.0,80.0,0.5,1.0
13912,8.0,-3132.0,818.0,654.0,4.0,65.0,0.5,0.0
13920,9.0,-2499.0,792.0,943.0,2.0,71.0,0.5,1.0
13922,7.0,-3308.0,951.0,740.0,2.0,133.0,0.5,1.0
13926,9.0,-4249.0,685.0,909.0,2.0,130.0,0.5,1.0
13930,10.0,-2454.0,502.0,975.0,5.0,134.0,0.5,1.0
13934,8.0,-4939.0,802.0,1439.0,4.0,87.0,0.5,1.0
13935,5.0,-4370.0,829.0,1383.0,5.0,74.0,0.5,0.0
13937,11.0,-1927.0,882.0,1152.0,2.0,60.0,0.5,1.0
13938,4.0,-1129.0,672.0,1349.0,2.0,121.0,0.5,1.0
13941,10.0,-2927.0,746.0,768.0,5.0,78.0,0.5,0.0
13945,9.0,-279.0,588.0,1275.0,2.0,108.0,0.5,1.0
13947,8.0,-2508.0,590.0,736.0,5.0,95.0,0.5,0.0
13950,3.0,-4877.0,774.0,595.0,2.0,114.0,0.5,1.0
13952,3.0,-3965.0,944.0,945.0,2.0,127.0,0.5,1.0
13957,8.0,-1149.0,650.0,883.0,3.0,146.0,0.5,0.0
13958,6.0,-1535.0,807.0,673.0,5.0,95.0,0.5,0.0
13961,4.0,-189.0,814.0,865.0,2.0,67.0,0.5,1.0
13963,8.0,-3040.0,684.0,1014.0,4.0,155.0,0.5,1.0
13966,11.0,-4654.0,628.0,1461.0,4.0,144.0,0.5,1.0
13972,6.0,-946.0,696.0,878.0,4.0,67.0,0.5,0.0
13973,11.0,-1195.0,522.0,545.0,3.0,112.0,0.5,0.0
13974,4.0,-1305.0,967.0,587.0,5.0,148.0,0.5,0.0
13975,4.0,-562.0,661.0,1244.0,4.0,76.0,0.5,0.0
13979,11.0,-4077.0,653.0,1010.0,4.0,118.0,0.5,1.0
13983,5.0,-1445.0,907.0,808.0,5.0,100.0,0.5,0.0
13984,4.0,-3153.0,753.0,655.0,4.0,110.0,0.5,0.0
13990,9.0,-4281.0,733.0,758.0,5.0,65.0,0.5,1.0
13992,5.0,-2398.0,702.0,1345.0,3.0,115.0,0.5,1.0
13996,6.0,-4279.0,561.0,1128.0,5.0,87.0,0.5,1.0
13997,4.0,-3703.0,677.0,887.0,3.0,89.0,0.5,1.0
14002,7.0,-940.0,610.0,782.0,4.0,157.0,0.5,0.0
14003,9.0,-2733.0,549.0,996.0,4.0,94.0,0.5,1.0
14004,11.0,-3025.0,921.0,1311.0,5.0,144.0,0.5,1.0
14012,6.0,-1566.0,757.0,1219.0,2.0,114.0,0.5,1.0
14020,8.0,-3254.0,868.0,653.0,2.0,67.0,0.5,1.0
14021,4.0,-3610.0,950.0,789.0,3.0,103.0,0.5,0.0
14022,5.0,-3530.0,763.0,1115.0,4.0,99.0,0.5,0.0
14025,8.0,-438.0,759.0,1140.0,5.0,93.0,0.5,0.0
14030,4.0,-3741.0,519.0,692.0,5.0,141.0,0.5,0.0
14033,4.0,-1977.0,701.0,1143.0,3.0,74.0,0.5,1.0
14039,9.0,-2039.0,962.0,876.0,2.0,158.0,0.5,1.0
14046,4.0,-1050.0,624.0,1101.0,3.0,135.0,0.5,0.0
14047,9.0,-4640.0,834.0,1435.0,3.0,77.0,0.5,1.0
14049,6.0,-1372.0,862.0,1323.0,2.0,70.0,0.5,1.0
14051,10.0,-224.0,799.0,585.0,3.0,99.0,0.5,1.0
14053,11.0,-926.0,878.0,1132.0,4.0,156.0,0.5,0.0
14058,9.0,-2948.0,764.0,576.0,4.0,101.0,0.5,0.0
14063,3.0,-4071.0,761.0,880.0,2.0,150.0,0.5,1.0
14066,7.0,-4308.0,582.0,730.0,2.0,151.0,0.5,1.0
14067,10.0,-881.0,893.0,677.0,5.0,120.0,0.5,0.0
14074,6.0,-303.0,934.0,1483.0,2.0,104.0,0.5,1.0
14081,11.0,-197.0,793.0,617.0,3.0,71.0,0.5,1.0
14084,3.0,-1989.0,969.0,806.0,4.0,155.0,0.5,0.0
14090,10.0,-2972.0,990.0,662.0,2.0,74.0,0.5,1.0
14095,4.0,-927.0,622.0,1155.0,3.0,159.0,0.5,0.0
14097,6.0,-4403.0,648.0,998.0,4.0,73.0,0.5,1.0
14098,11.0,-3457.0,810.0,1022.0,2.0,146.0,0.5,1.0
14100,10.0,-3656.0,727.0,1283.0,4.0,69.0,0.5,1.0
14106,7.0,-2995.0,583.0,1179.0,4.0,137.0,0.5,1.0
14108,7.0,-2453.0,782.0,772.0,5.0,73.0,0.5,0.0
14110,7.0,-3594.0,776.0,1055.0,5.0,139.0,0.5,0.0
14113,11.0,-3778.0,695.0,1290.0,3.0,96.0,0.5,1.0
14116,8.0,-3160.0,650.0,1412.0,3.0,140.0,0.5,1.0
14118,8.0,-3196.0,535.0,930.0,5.0,68.0,0.5,1.0
14120,7.0,-3049.0,725.0,631.0,3.0,100.0,0.5,1.0
14127,10.0,-2131.0,644.0,1132.0,3.0,67.0,0.5,1.0
14131,3.0,-3352.0,979.0,807.0,4.0,65.0,0.5,0.0
14137,10.0,-2359.0,655.0,1147.0,3.0,135.0,0.5,1.0
14138,11.0,-2623.0,848.0,663.0,2.0,82.0,0.5,1.0
14142,10.0,-2027.0,604.0,517.0,5.0,72.0,0.5,0.0
14147,7.0,-3264.0,727.0,1467.0,3.0,145.0,0.5,1.0
14150,11.0,-1575.0,931.0,800.0,5.0,79.0,0.5,0.0
14151,3.0,-2178.0,737.0,832.0,4.0,65.0,0.5,0.0
14152,6.0,-3648.0,932.0,960.0,4.0,124.0,0.5,0.0
14153,5.0,-2337.0,573.0,1375.0,5.0,154.0,0.5,0.0
14155,8.0,-1599.0,754.0,834.0,3.0,156.0,0.5,1.0
14156,4.0,-2732.0,619.0,1299.0,4.0,119.0,0.5,0.0
14157,6.0,-1676.0,897.0,596.0,5.0,137.0,0.5,0.0
14159,6.0,-1665.0,872.0,754.0,3.0,60.0,0.5,1.0
14160,7.0,-3161.0,576.0,1376.0,5.0,91.0,0.5,1.0
14168,8.0,-1151.0,942.0,1442.0,5.0,116.0,0.5,0.0
14172,3.0,-575.0,670.0,676.0,4.0,95.0,0.5,0.0
14173,7.0,-1047.0,942.0,673.0,2.0,127.0,0.5,1.0
14174,7.0,-2999.0,828.0,878.0,5.0,130.0,0.5,0.0
14175,6.0,-3153.0,823.0,933.0,5.0,69.0,0.5,0.0
14179,11.0,-3870.0,836.0,701.0,5.0,100.0,0.5,1.0
14180,9.0,-1584.0,697.0,763.0,5.0,70.0,0.5,0.0
14182,3.0,-943.0,957.0,809.0,5.0,136.0,0.5,0.0
14184,8.0,-4459.0,644.0,1111.0,3.0,128.0,0.5,1.0
14188,3.0,-810.0,570.0,808.0,3.0,147.0,0.5,0.0
14191,4.0,-3453.0,975.0,699.0,5.0,148.0,0.5,0.0
14192,8.0,-3616.0,500.0,1125.0,2.0,144.0,0.5,1.0
14193,11.0,-2258.0,746.0,888.0,3.0,103.0,0.5,1.0
14200,4.0,-4715.0,556.0,546.0,5.0,72.0,0.5,0.0
14201,7.0,-2210.0,536.0,1298.0,4.0,98.0,0.5,1.0
14202,6.0,-3514.0,535.0,1176.0,3.0,72.0,0.5,1.0
14203,9.0,-2888.0,684.0,543.0,5.0,152.0,0.5,0.0
14209,10.0,-4123.0,951.0,1041.0,5.0,78.0,0.5,1.0
14212,9.0,-1967.0,763.0,719.0,2.0,151.0,0.5,1.0
14217,7.0,-3571.0,945.0,882.0,5.0,106.0,0.5,0.0
14220,10.0,-3460.0,988.0,1422.0,4.0,82.0,0.5,1.0
14222,11.0,-1364.0,881.0,552.0,4.0,82.0,0.5,0.0
14228,9.0,-1001.0,790.0,983.0,5.0,77.0,0.5,0.0
14229,4.0,-723.0,851.0,1402.0,3.0,124.0,0.5,0.0
14231,7.0,-1124.0,952.0,722.0,2.0,83.0,0.5,1.0
14233,4.0,-187.0,867.0,847.0,2.0,99.0,0.5,1.0
14236,3.0,-2398.0,903.0,1216.0,5.0,98.0,0.5,0.0
14240,7.0,-2143.0,566.0,590.0,5.0,91.0,0.5,0.0
14242,7.0,-612.0,974.0,1474.0,5.0,146.0,0.5,0.0
14244,8.0,-1163.0,743.0,977.0,4.0,65.0,0.5,0.0
14247,5.0,-1654.0,603.0,1045.0,2.0,110.0,0.5,1.0
14253,5.0,-131.0,501.0,554.0,5.0,114.0,0.5,1.0
14268,10.0,-2311.0,691.0,651.0,2.0,67.0,0.5,1.0
14271,10.0,-1333.0,585.0,1442.0,4.0,95.0,0.5,1.0
14272,5.0,-3171.0,862.0,1394.0,3.0,100.0,0.5,0.0
14273,3.0,-3936.0,783.0,979.0,5.0,76.0,0.5,0.0
14276,3.0,-802.0,634.0,714.0,4.0,71.0,0.5,0.0
14278,10.0,-1264.0,877.0,1320.0,4.0,115.0,0.5,1.0
14281,5.0,-4109.0,761.0,1280.0,2.0,133.0,0.5,1.0
14290,9.0,-4959.0,522.0,970.0,2.0,96.0,0.5,1.0
14295,8.0,-3864.0,679.0,1049.0,4.0,135.0,0.5,1.0
14298,3.0,-4603.0,584.0,959.0,2.0,120.0,0.5,1.0
14301,11.0,-3479.0,599.0,561.0,5.0,134.0,0.5,1.0
14303,5.0,-4871.0,548.0,1364.0,4.0,80.0,0.5,1.0
14305,3.0,-2206.0,912.0,1119.0,5.0,156.0,0.5,0.0
14306,5.0,-1000.0,546.0,651.0,2.0,112.0,0.5,1.0
14310,8.0,-1920.0,552.0,1111.0,5.0,63.0,0.5,1.0
14317,3.0,-4343.0,870.0,1129.0,5.0,93.0,0.5,0.0
14318,11.0,-4359.0,601.0,511.0,3.0,115.0,0.5,1.0
